#,Company,Industry,Type,Location,Profile URL
122,"Bernel, Inc.","Building Equipment Contractors","Independent","Orange, CA, United States","https://dnb.com/business-directory/company-profiles/bernel-inc.cbe67130b1031e0c1c1b183586907a6f"
123,"ACTIVE FIRE PROTECTION SYSTEMS PTE. LTD.","Other Support Services","Parent","Singapore, Singapore","https://dnb.com/business-directory/company-profiles/active-fire-protection-systems-pte-ltd.372393237d19baa20ce604911677f7b5"
124,"Shenzhen Guosheng Construction Engineeri...","Residential Building Construction","Parent","Shenzhen, Guangdong, China","https://dnb.com/business-directory/company-profiles/shenzhen-guosheng-construction-engineering-co-ltd.528a85f5f54d9c60278d08c55e2c7d39"
125,"Century Fire Protection - ASA, LLC","Investigation and Security Services","Subsidiary","Cartersville, GA, United States","https://dnb.com/business-directory/company-profiles/century-fire-protection---asa-llc.bf31f5e3402cb12856411e89042c0886"
126,"Changsha Hefeng New Energy Co., Ltd","Individual and Family Services","Subsidiary","Changsha, Hunan, China","https://dnb.com/business-directory/company-profiles/changsha-hefeng-new-energy-co-ltd.736b0f2f7cc56c13491f8978b83b07d3"
127,"Shenzhen Jincan Fire Decoration Engineer...","Other Specialty Trade Contractors","Parent","Shenzhen, Guangdong, China","https://dnb.com/business-directory/company-profiles/shenzhen-jincan-fire-decoration-engineering-co-ltd.575f85de11d6199b6f62fe0e42378277"
128,"CENTURY FIRE PROTECTION HOUSTON, INC.","Other General Purpose Machinery Manufacturing","Subsidiary","Magnolia, TX, United States","https://dnb.com/business-directory/company-profiles/century-fire-protection-houston-inc.72c3d1faec03fc37b907397edaab028b"
129,"Hubei Dongjiu Construction Engineering C...","Residential Building Construction","Parent","Wuhan, Hubei, China","https://dnb.com/business-directory/company-profiles/hubei-dongjiu-construction-engineering-co-ltd.d3e0eb6ffafda655fc01e21109fb50c0"
130,"Addison Fire Protection District #1","Justice, Public Order, and Safety Activities","Independent","Addison, IL, United States","https://dnb.com/business-directory/company-profiles/addison-fire-protection-district--1.2d9c15306c538ea1c3026d1dbaf9b94c"
131,"Guotai Ruian Fire Fighting Engineering C...","Architectural, Engineering, and Related Services","Parent","Beijing, Beijing, China","https://dnb.com/business-directory/company-profiles/guotai-ruian-fire-fighting-engineering-co-ltd.e3c4af0b263e1191820fbdbbe8e7a56b"
132,"Century Fire Protection - Advanced, Inc.","Building Equipment Contractors","Subsidiary","Pompano Beach, FL, United States","https://dnb.com/business-directory/company-profiles/century-fire-protection---advanced-inc.a46d018036e213df570b346629a87c78"
133,"GXT FIRE AND SECURITY PROTECTION (PTY) L...","Securities and Commodity Contracts Intermediation and Brokerage","Independent","BENONI, GAUTENG, South Africa","https://dnb.com/business-directory/company-profiles/gxt-fire-and-security-protection-(pty)-ltd.7bdfcf1f03e4b05a89e7aca23d94c782"
134,"FIRE CENTER PROTECTION SERVICES (PTY) LT...","Securities and Commodity Contracts Intermediation and Brokerage","Independent","PRETORIA, GAUTENG, South Africa","https://dnb.com/business-directory/company-profiles/fire-center-protection-services-(pty)-ltd.9cd34f52f9022c7f8c49901f00bb6986"
135,"MAPHANGELA FIRE SERVICE PROTECTION (PTY)...","Securities and Commodity Contracts Intermediation and Brokerage","Independent","WARMBATHS, NORTHWEST PROVINCE, South Africa","https://dnb.com/business-directory/company-profiles/maphangela-fire-service-protection-(pty)-ltd.d0cfed3f6086b7beebe14e54994f024b"
136,"PROTECTION FIRE SECURITY SERVICES (PTY) ...","Securities and Commodity Contracts Intermediation and Brokerage","Independent","SOWETO, GAUTENG, South Africa","https://dnb.com/business-directory/company-profiles/protection-fire-security-services-(pty)-ltd.9b2488c456e710584c4457712551a72d"
137,"MOTLEJOENG FIRE PROTECTION AND SAFETY SY...","Securities and Commodity Contracts Intermediation and Brokerage","Independent","KAGISO, GAUTENG, South Africa","https://dnb.com/business-directory/company-profiles/motlejoeng-fire-protection-and-safety-systems-(pty)-ltd.9e111eb91f74f119b84f389b2424f384"
138,"MBANDENI PROTECTION FIRE SERVICES (PTY) ...","Securities and Commodity Contracts Intermediation and Brokerage","Independent","PIETERMARITZBURG, KWA-ZULU NATAL, South Africa","https://dnb.com/business-directory/company-profiles/mbandeni-protection-fire-services-(pty)-ltd.c0fd9ec71ef9a9f15fd19f8ab2ec3720"
139,"I AND I FIRE PROTECTION AND SECURITY (PT...","Securities and Commodity Contracts Intermediation and Brokerage","Independent","KATLEHONG, GAUTENG, South Africa","https://dnb.com/business-directory/company-profiles/i-and-i-fire-protection-and-security-(pty)-ltd.4294e2daf5f5fee4224179902037665c"
140,"West County Ems & Fire Protection Distri...","Justice, Public Order, and Safety Activities","Parent","Ballwin, MO, United States","https://dnb.com/business-directory/company-profiles/west-county-ems--fire-protection-district.ba82e92852568d362b555f6acff0599f"
141,"Commercial Fire Protection, Inc.","Other Support Services","Parent","Irvine, CA, United States","https://dnb.com/business-directory/company-profiles/commercial-fire-protection-inc.b3deccc5bd8f3473fa28867993a8cbd0"
142,"Fire Protection Inc","Other Support Services","Independent","Edmonton, AB, Canada","https://dnb.com/business-directory/company-profiles/fire-protection-inc.782df42ca1aeaa8bc952b175c0d30f2a"
143,"Chongqing Zhongkai Fire-fighting Enginee...","Building Equipment Contractors","Parent","Chongqing, Chongqing, China","https://dnb.com/business-directory/company-profiles/chongqing-zhongkai-fire-fighting-engineering-co-ltd.3ad7ce9b3997e51eda53bf9ee5fbbd1b"
144,"MOHAMED ZAKI AND PARTNERS","Machinery, Equipment, and Supplies Merchant Wholesalers","Independent","Giza, Giza, Egypt","https://dnb.com/business-directory/company-profiles/mohamed-zaki-and-partners.d1e00b822b43a559cadd3e8218516b36"
145,"CHINA FIRE PROTECTION GROUP INC","Other Financial Investment Activities","Independent","New Delhi, Delhi, India","https://dnb.com/business-directory/company-profiles/china-fire-protection-group-inc.3bd85cf46a092d872591f27c15c037ba"
146,"Cintas Corporation No. 2","Commercial and Service Industry Machinery Manufacturing","Subsidiary","Coppell, TX, United States","https://dnb.com/business-directory/company-profiles/cintas-corporation-no-2.9003b5a2d011cc9e2fc567a86c2fb41f"
147,"Shaanxi Jiaokong Silk Road Construction ...","Residential Building Construction","Subsidiary","Xi'an, Shaanxi, China","https://dnb.com/business-directory/company-profiles/shaanxi-jiaokong-silk-road-construction-engineering-co-ltd.b15348565bc8c6a2d297ddd3fa022138"
148,"BINH MINH FIRE PROTECTION AND ELECTROMEC...","Residential Building Construction","Parent","Bac Giang Ward, Bac Ninh, Vietnam","https://dnb.com/business-directory/company-profiles/binh-minh-fire-protection-and-electromechanical-company-limited.d5f4481941a2fa9a620299cbb3d16ec0"
149,"Performance Fire Protection, LLC","Building Equipment Contractors","Independent","Mooresville, NC, United States","https://dnb.com/business-directory/company-profiles/performance-fire-protection-llc.9540a553a79bc76dc2c3e51fea9a52b2"
150,"Harvest-Monrovia Water, Sewer And Fire P...","Water, Sewage and Other Systems","Independent","Harvest, AL, United States","https://dnb.com/business-directory/company-profiles/harvest-monrovia-water-sewer-and-fire-protection-authority.28cbace1e4a5bdd94036b08827c75a6e"
151,"Zhejiang Taiyi Intelligent Control Techn...","Grocery and Convenience Retailers","Parent","Jiaxing, Zhejiang, China","https://dnb.com/business-directory/company-profiles/zhejiang-taiyi-intelligent-control-technology-co-ltd.fd152fe8a56edb3b1b6081020f191ead"
152,"Constant Fire Protection Systems Ltd","Other Support Services","Independent","Calgary, AB, Canada","https://dnb.com/business-directory/company-profiles/constant-fire-protection-systems-ltd.24ce4980d9749a42dac1e2bce4b36a46"
153,"PEGASUS FIRE PROTECTION COMPANY LIMITED","Foundation, Structure, and Building Exterior Contractors","Independent","EDINBURGH, Scotland, United Kingdom","https://dnb.com/business-directory/company-profiles/pegasus-fire-protection-company-limited.5d717c25c3c85136b4f80d7470322760"
154,"Tri-state Fire Protection, Inc.","Building Equipment Contractors","Independent","Newburgh, IN, United States","https://dnb.com/business-directory/company-profiles/tri-state-fire-protection-inc.6bbb998d0d8dc8f4bd76a4df0251e629"
155,"Desert Fire Protection LP","Building Equipment Contractors","Subsidiary","Reno, NV, United States","https://dnb.com/business-directory/company-profiles/desert-fire-protection-lp.74311d43bedc5df48ea96a8d93ef073e"
156,"Infinite Construction Development Group ...","Residential Building Construction","Parent","Zhengzhou, Henan, China","https://dnb.com/business-directory/company-profiles/infinite-construction-development-group-co-ltd.b4ed409cbcd9824c8ec49ca46bfc699e"
157,"Chapman Mechanical Ltd","Building Equipment Contractors","Independent","Vernon, BC, Canada","https://dnb.com/business-directory/company-profiles/chapman-mechanical-ltd.762eb043ab8bed1daf2114d3e908554c"
158,"M&P FIRE PROTECTION LTD","Machinery, Equipment, and Supplies Merchant Wholesalers","Subsidiary","MANCHESTER, England, United Kingdom","https://dnb.com/business-directory/company-profiles/mp-fire-protection-ltd.1d72b10cd58673eb20c811ee4414bb99"
159,"FIRE PROTECTION FOR BuildingS GEN CONT C...","Nonresidential Building Construction","Independent","Hawalli, Hawalli, Kuwait","https://dnb.com/business-directory/company-profiles/fire-protection-for-buildings-gen-cont-co-wll.20441fdabf3cd7a7f7c4af15b021c7bf"
160,"Algonquin-Lake In The Hills Fire Protect...","Justice, Public Order, and Safety Activities","Independent","Lake In The Hills, IL, United States","https://dnb.com/business-directory/company-profiles/algonquin-lake-in-the-hills-fire-protection-district.1a66b74f2c123e94c24c64f31d9dfbc8"
161,"Stanislaus Consolidated Fire Protection ...","Other Support Services","Parent","Riverbank, CA, United States","https://dnb.com/business-directory/company-profiles/stanislaus-consolidated-fire-protection-district.6f6a47f303cfe2cdce59055fd9c9b285"
162,"Jiangsu Ping'an Fire Protection Group Co...","Other Specialty Trade Contractors","Parent","Nanjing, Jiangsu, China","https://dnb.com/business-directory/company-profiles/jiangsu-pingan-fire-protection-group-coltd.a62b20784b48dd226f2af23c9f91924d"
163,"Piper Fire Protection, LLC","Building Equipment Contractors","Subsidiary","Clearwater, FL, United States","https://dnb.com/business-directory/company-profiles/piper-fire-protection-llc.c80d76600111088af2c804783838bc08"
164,"T V F (UK) LIMITED","Justice, Public Order, and Safety Activities","Subsidiary","HIGH WYCOMBE, England, United Kingdom","https://dnb.com/business-directory/company-profiles/t-v-f-(uk)-limited.cbcebe8963b6bdf29d7ab6a8c355bf72"
165,"COUNTRYSIDE FIREFIGHTER'S ASSOCIATION","Justice, Public Order, and Safety Activities","Parent","Vernon Hills, IL, United States","https://dnb.com/business-directory/company-profiles/countryside-firefighters-association.045a80a6d17875bdea7e79bb71f0014f"
166,"Shandong Ruixing Construction Engineerin...","Machinery, Equipment, and Supplies Merchant Wholesalers","Parent","Jinan, Shandong, China","https://dnb.com/business-directory/company-profiles/shandong-ruixing-construction-engineering-co-ltd.609a132f653f36a35e104aa94fbdc7e2"
167,"Hunan Minqiang Engineering Co., Ltd.","Building Equipment Contractors","Parent","Changsha, Hunan, China","https://dnb.com/business-directory/company-profiles/hunan-minqiang-engineering-co-ltd.52962d82f3c70c6bc700a760a99cdf76"
168,"ABL & ASSOCIATES PLUMBING, LLC","Building Equipment Contractors","Independent","Raleigh, NC, United States","https://dnb.com/business-directory/company-profiles/abl--associates-plumbing-llc.67b465961d2f4701c0b07ad348e5ac7c"
169,"Consolidated Fire Protection, LLC","Other Support Services","Subsidiary","Irvine, CA, United States","https://dnb.com/business-directory/company-profiles/consolidated-fire-protection-llc.a7d0cc976a4feb9c1b7c7fdd126b6618"
170,"1st FP Services, LLC","Building Equipment Contractors","Parent","San Antonio, TX, United States","https://dnb.com/business-directory/company-profiles/1st-fp-services-llc.d0399a6b001fea87ea399c9d613cda37"
171,"SA FIRE PROTECTION SRL","Architectural and Structural Metals Manufacturing","Subsidiary","SAN PIER NICETO, MESSINA, Italy","https://dnb.com/business-directory/company-profiles/sa-fire-protection-srl.ffa9101cc4be27adce5d1d884bed10ad"
172,"WAYMAN FIRE PROTECTION, INC.","Building Equipment Contractors","Independent","Wilmington, DE, United States","https://dnb.com/business-directory/company-profiles/wayman-fire-protection-inc.2f696880186055162eddbe9339cc6954"
173,"Patriot Fire Protection Inc","Building Equipment Contractors","Independent","Stockbridge, GA, United States","https://dnb.com/business-directory/company-profiles/patriot-fire-protection-inc.49738affbf048ad3fcea3cf29e9b86c7"
174,"Chongqing Chongxiao Fire Protection Tech...","Other General Purpose Machinery Manufacturing","Subsidiary","Chongqing, Chongqing, China","https://dnb.com/business-directory/company-profiles/chongqing-chongxiao-fire-protection-technology-group-co-ltd.82361c7b3cd4056e5b051563a54541d6"
175,"ENCOMPASS FIRE PROTECTION, LLC","Other Support Services","Parent","Westminster, MD, United States","https://dnb.com/business-directory/company-profiles/encompass-fire-protection-llc.11b36ca71c5176b613c105d93fa4af3b"
176,"Judd Fire Protection LLC","Building Equipment Contractors","Subsidiary","Westminster, MD, United States","https://dnb.com/business-directory/company-profiles/judd-fire-protection-llc.74aaecad4883ff57627cdd399cebee6f"
177,"J.D. Collins Fire Protection Company Inc","Other Support Services","Independent","Woodbridge, ON, Canada","https://dnb.com/business-directory/company-profiles/jd-collins-fire-protection-company-inc.afe79cc97e18501c5f4be2d8e2838e28"
178,"PROMAT UK LIMITED","Building Equipment Contractors","Subsidiary","HEYWOOD, England, United Kingdom","https://dnb.com/business-directory/company-profiles/promat-uk-limited.a07748872700251cad675f0db8c02fdc"
179,"New Lenox Fire Protection District","Justice, Public Order, and Safety Activities","Independent","New Lenox, IL, United States","https://dnb.com/business-directory/company-profiles/new-lenox-fire-protection-district.c5cb427f6dfbed857f40d4296b5435d0"
180,"BLUE DIAMOND FIRE PROTECTION","Nonmetallic Mineral Mining and Quarrying","Independent","Doha, Ad Dawhah (Doha), Qatar","https://dnb.com/business-directory/company-profiles/blue-diamond-fire-protection.f8898a440f14604ca60f838e3be4dc2c"
181,"M.G.N. FIRE PROTECTION LIMITED","Architectural, Engineering, and Related Services","Independent","CRAMLINGTON, England, United Kingdom","https://dnb.com/business-directory/company-profiles/mgn-fire-protection-limited.894e518ced80f715ebdae9cdb633650c"
