"#","Company","Industry","Type","Location","Profile URL"
"123","Fire Sprinklers, Inc.","Building Equipment Contractors","Independent","Covina, CA, United States","https://dnb.com/business-directory/company-profiles/fire-sprinklers-inc.04ec17292948df35ed939b1be4d24bf7"
"124","Fire Sprinkler Services FL, LLC","Building Equipment Contractors","Independent","Jacksonville, FL, United States","https://dnb.com/business-directory/company-profiles/fire-sprinkler-services-fl-llc.c5d144b77a016ced1dfee95ee768e6dc"
"125","Fire Sprinkler Service, LLC","Building Equipment Contractors","Independent","Bossier City, LA, United States","https://dnb.com/business-directory/company-profiles/fire-sprinkler-service-llc.a2c44df834b9326b2499cc84081a18cb"
"126","K & E Fire Sprinkler, Inc.","Building Equipment Contractors","Independent","Troy, VA, United States","https://dnb.com/business-directory/company-profiles/k--e-fire-sprinkler-inc.4ad99c54684c98cd9c2c400cd8caa2b5"
"127","GRAND STRAND FIRE SPRINKLERS OF S. C., I...","Building Equipment Contractors","Independent","Conway, SC, United States","https://dnb.com/business-directory/company-profiles/grand-strand-fire-sprinklers-of-s-c-inc.a845336b560beec130e0cc7924058c8c"
"128","ELLIOTT FIRE SPRINKLER SYSTEMS; LLC","Machinery, Equipment, and Supplies Merchant Wholesalers","Independent","Westfield, MA, United States","https://dnb.com/business-directory/company-profiles/elliott-fire-sprinkler-systems-llc.8008ab9f7cd99c08cc1ec363935e783d"
"129","All Fire Services, Inc.","Other Professional, Scientific, and Technical Services","Independent","Hollywood, FL, United States","https://dnb.com/business-directory/company-profiles/all-fire-services-inc.c648db4c2b1f89637c4b6b38d2921b26"
"130","Marion Fire Sprinkler & Alarm Inc.","Other General Purpose Machinery Manufacturing","Independent","Marion, IL, United States","https://dnb.com/business-directory/company-profiles/marion-fire-sprinkler--alarm-inc.ab1f29c237e5af9ff397a57730af9be8"
"131","VIP FIRE SPRINKLER, INC.","Building Equipment Contractors","Independent","Brooklyn, NY, United States","https://dnb.com/business-directory/company-profiles/vip-fire-sprinkler-inc.3e19edf9e65b41d9ff5636bd2cc11f29"
"132","Glacier Sprinkler & Fire Protection Corp","Building Equipment Contractors","Independent","Calgary, AB, Canada","https://dnb.com/business-directory/company-profiles/glacier-sprinkler--fire-protection-corp.1284afd561b3bc48876740d7c895146e"
"133","JC JETTING PTY LTD","Building Equipment Contractors","Independent","FLAGSTONE, QUEENSLAND, Australia","https://dnb.com/business-directory/company-profiles/jc-jetting-pty-ltd.ebfe51892a1b6520cd1de560e1e21120"
"134","FIRE CONTROL SPRINKLER","Building Equipment Contractors","Independent","Billings, MT, United States","https://dnb.com/business-directory/company-profiles/fire-control-sprinkler.efded3df4fe959073c5c44626a4585bb"
"135","RELIABLE FIRE SPRINKLER LIMITED","Machinery, Equipment, and Supplies Merchant Wholesalers","Parent","EAST GRINSTEAD, England, United Kingdom","https://dnb.com/business-directory/company-profiles/reliable-fire-sprinkler-limited.b036332455cd60b72168820b9a0e8674"
"136","Fire Water Sprinkler Protection LLC","Other Support Services","Independent","Roanoke, TX, United States","https://dnb.com/business-directory/company-profiles/fire-water-sprinkler-protection-llc.a77d1995b83cb20312d966ab9f3b7bbb"
"137","EL BALCON FIRE SPRINKLER CORP.","Building Equipment Contractors","Independent","Hempstead, NY, United States","https://dnb.com/business-directory/company-profiles/el-balcon-fire-sprinkler-corp.c56881da4ab3cc9598acdd003950eaf9"
"138","C & H FIRE SPRINKLER, LLC","Machinery, Equipment, and Supplies Merchant Wholesalers","Independent","Weatogue, CT, United States","https://dnb.com/business-directory/company-profiles/c--h-fire-sprinkler-llc.0e78a4ebec0e8241e030054ca1134974"
"139","FIREINSP FIRE & SPRINKLER, LLC","Building Equipment Contractors","Independent","Lake Charles, LA, United States","https://dnb.com/business-directory/company-profiles/fireinsp-fire--sprinkler-llc.10593cf1cb3113471f188689a03644fd"
"140","FPS FIRE SPRINKLER, L.L.C.","Building Equipment Contractors","Independent","Fort Worth, TX, United States","https://dnb.com/business-directory/company-profiles/fps-fire-sprinkler-llc.ba51b05cff2572e153326ac32c352865"
"141","Heads Up Fire Sprinkler, Inc.","Building Equipment Contractors","Subsidiary","New Hyde Park, NY, United States","https://dnb.com/business-directory/company-profiles/heads-up-fire-sprinkler-inc.821e7787aba5ca8c0196ff71f4e11da2"
"142","Indiana Fire Sprinkler & Backflow, Inc.","Building Equipment Contractors","Independent","Fort Wayne, IN, United States","https://dnb.com/business-directory/company-profiles/indiana-fire-sprinkler--backflow-inc.fd321f17b068383aaff0bfeca5dde6fa"
"143","A A A Fire Sprinkler Inc","Building Equipment Contractors","Independent","Sparks, NV, United States","https://dnb.com/business-directory/company-profiles/a-a-a-fire-sprinkler-inc.34a59d0bc730fab6d47466d450fdc029"
"144","SPRINKLER FIRE SAFTEY AWARENESS AND WELF...","Individual and Family Services","Independent","Kolkata, West Bengal, India","https://dnb.com/business-directory/company-profiles/sprinkler-fire-saftey-awareness-and-welfare-foundation.a97b77aa55e8d48fe5fce9404bb94728"
"145","JIAXING ZYX FIRE SPRINKLER FACTORY","Other Support Activities for Transportation","Independent","Mumbai, Maharashtra, India","https://dnb.com/business-directory/company-profiles/jiaxing-zyx-fire-sprinkler-factory.33b3883b7072bd6b8e58374c9976be39"
"146","JME Fire Sprinkler, Corp.","Building Equipment Contractors","Independent","Medford, NY, United States","https://dnb.com/business-directory/company-profiles/jme-fire-sprinkler-corp.02cbd16721ddfd6083706a8f60aeab42"
"147","Spectrum Fire Sprinkler Ltd","Machinery, Equipment, and Supplies Merchant Wholesalers","Independent","Vancouver, BC, Canada","https://dnb.com/business-directory/company-profiles/spectrum-fire-sprinkler-ltd.5a163c0ee073299660b2e2db42e82e26"
"148","American Fire & Sprinkler, LLC","Building Equipment Contractors","Independent","Cleveland, OH, United States","https://dnb.com/business-directory/company-profiles/american-fire--sprinkler-llc.8d2194490c3d64b85811b7c552ec3792"
"149","DORSET FIRE SPRINKLER SYSTEMS LTD","Building Equipment Contractors","Subsidiary","BATH, England, United Kingdom","https://dnb.com/business-directory/company-profiles/dorset-fire-sprinkler-systems-ltd.25529b06975d262b6bfa583b20275c45"
"150","Shutgun Fire Sprinkler Shut Off","Household Appliances and Electrical and Electronic Goods Merchant Wholesalers","Independent","Collingwood, ON, Canada","https://dnb.com/business-directory/company-profiles/shutgun-fire-sprinkler-shut-off.c72fc76255f8d040a7d7d73e2d77f7c9"
"151","N BEZUIDENHOUT OPTOMETRISTS (PTY) LTD","Offices of Other Health Practitioners","Independent","BEDFORDVIEW, GAUTENG, South Africa","https://dnb.com/business-directory/company-profiles/n-bezuidenhout-optometrists-(pty)-ltd.2b57052e6d077265b07eab0007c2776d"
"152","Joseph's Sons for Sprinkler and Fire Ext...","Building Equipment Contractors","Independent","NAZARETH, Northern District, Israel","https://dnb.com/business-directory/company-profiles/josephs-sons-for-sprinkler-and-fire-extinguishing-works-ltd.7e7273a6ec0a44d551cb3a95f3af25e7"
"153","MA Sprinkler and fire Ltd","Building Equipment Contractors","Independent","YAFIA, Northern District, Israel","https://dnb.com/business-directory/company-profiles/ma-sprinkler-and-fire-ltd.fd3f7545e42891e7f63f2749811f6c4c"
"154","Fire Control sprinkler systems, fire Ltd","Building Equipment Contractors","Independent","ELAD, Central District, Israel","https://dnb.com/business-directory/company-profiles/fire-control-sprinkler-systems-fire-ltd.6a77ad5b2322be80c293688aba365e89"
"155","MISTER SPRINKLER ISRAEL LTD","Building Equipment Contractors","Independent","Emek Hefer Industrial Park, Central District, Israel","https://dnb.com/business-directory/company-profiles/mister-sprinkler-israel-ltd.d65758bc65485a390e326538948d5893"
"156","International Fire Sprinkler, Inc.","Building Equipment Contractors","Independent","Maryland Heights, MO, United States","https://dnb.com/business-directory/company-profiles/international-fire-sprinkler-inc.0047f7beaeecd6b69def4f24816c9058"
"157","Custom Fire and Sprinkler Services Ltd","Building Equipment Contractors","Independent","Whitby, ON, Canada","https://dnb.com/business-directory/company-profiles/custom-fire-and-sprinkler-services-ltd.14cdcb6b920dcc8b8b046ff478c247b8"
"158","Universal Fire Sprinkler Inc.","Building Equipment Contractors","Independent","Gloucester, ON, Canada","https://dnb.com/business-directory/company-profiles/universal-fire-sprinkler-inc.ea1fba1c7f868191468e2efb49606f0b"
"159","Tidal Wave Fire Sprinkler Systems Inc","Building Equipment Contractors","Independent","New Hamburg, ON, Canada","https://dnb.com/business-directory/company-profiles/tidal-wave-fire-sprinkler-systems-inc.b4549da56b63b244c5f56363d1c02e65"
"160","DAVID ALEXANDER","Building Equipment Contractors","Independent","WHEELERS HILL, VICTORIA, Australia","https://dnb.com/business-directory/company-profiles/david-alexander.9b9c5083b2d10b772b6bbc9c052af518"
"161","SUPERIOR FIRE PROTECTION, INC.","Building Equipment Contractors","Independent","Brea, CA, United States","https://dnb.com/business-directory/company-profiles/superior-fire-protection-inc.450b5e4344bd84d3b9bc268c4faf41f2"
"162","AFFILIATED CONSTRUCTION GROUP, INCORPORA...","Building Equipment Contractors","Independent","Helena, MT, United States","https://dnb.com/business-directory/company-profiles/affiliated-construction-group-incorporated.f236d7ddb658346aa3377c63744b50b4"
"163","AMERICAN FIRE SPRINKLER, INC.","Building Equipment Contractors","Independent","Jackson, MS, United States","https://dnb.com/business-directory/company-profiles/american-fire-sprinkler-inc.25eb51e26fe1457f5d068c0432d00c22"
"164","PJH Fire Sprinkler Design, L.L.C.","Other General Purpose Machinery Manufacturing","Independent","Long Branch, NJ, United States","https://dnb.com/business-directory/company-profiles/pjh-fire-sprinkler-design-llc.c52120bea55cf2a8ff89e02abdfeb04c"
"165","COMPASS FIRE SPRINKLER, LLC","Building Equipment Contractors","Independent","Pelham, AL, United States","https://dnb.com/business-directory/company-profiles/compass-fire-sprinkler-llc.00d88a04b99f673dcc40f7a49cf2f1c3"
"166","JEN FIRE SPRINKLER LLC","Building Equipment Contractors","Independent","Cleveland, AL, United States","https://dnb.com/business-directory/company-profiles/jen-fire-sprinkler-llc.c9687545e669ed6952be513b552efa54"
"167","CAROLINA FIRE SPRINKLER INSPEC","Building Equipment Contractors","Independent","China Grove, NC, United States","https://dnb.com/business-directory/company-profiles/carolina-fire-sprinkler-inspec.3028becf9f4a629eb5d465c09792847f"
"168","Cnc Automated Fire Sprinkler Systems Inc","Building Equipment Contractors","Independent","Ventura, CA, United States","https://dnb.com/business-directory/company-profiles/cnc-automated-fire-sprinkler-systems-inc.077cfdbe70e089c86be7d5cac6c04637"
"169","UNITED AUTOMATIC FIRE SPRINKLER COMPANY","Building Equipment Contractors","Independent","Avon, MA, United States","https://dnb.com/business-directory/company-profiles/united-automatic-fire-sprinkler-company.c8b959e44c3f6f158e2c014c10686a1a"
"170","JC PLUMBING AND FIRE SPRINKLER SYSTEM, L...","Machinery, Equipment, and Supplies Merchant Wholesalers","Independent","Frederick, MD, United States","https://dnb.com/business-directory/company-profiles/jc-plumbing-and-fire-sprinkler-system-llc.1961bc3d6c32b67b92e647d84011fddf"
"171","Reign Fire Sprinkler Solutions Limited","General Freight Trucking","Independent","Calgary, AB, Canada","https://dnb.com/business-directory/company-profiles/reign-fire-sprinkler-solutions-limited.6dda5194ecb456e7d21255370a580efb"
"172","The Fire Sprinkler Company","Building Equipment Contractors","Independent","Carmichael, CA, United States","https://dnb.com/business-directory/company-profiles/the-fire-sprinkler-company.9a7de8b20f58d54178c7889322366b01"
"173","A Professional Fire Systems Co.","Building Equipment Contractors","Independent","Beavercreek, OR, United States","https://dnb.com/business-directory/company-profiles/a-professional-fire-systems-co.fa30a744840d5f3f63a8814209a11dfc"
"174","FIRE SPRINKLER","Management, Scientific, and Technical Consulting Services","Independent","HAMMAM LIF, Tunisia","https://dnb.com/business-directory/company-profiles/fire-sprinkler.44107903e4b499dee6192159e7941309"
"175","FIRE SPRINKLER","Management, Scientific, and Technical Consulting Services","Independent","HAMMAM LIF, Tunisia","https://dnb.com/business-directory/company-profiles/fire-sprinkler.d37990312ec1074ce5528402393c3a43"
"176","United Automatic Fire Sprinkler, Inc.","Building Equipment Contractors","Independent","Little Falls, NJ, United States","https://dnb.com/business-directory/company-profiles/united-automatic-fire-sprinkler-inc.4bfdaf1ac3a1437c845c27c75566a806"
"177","Scar Designs, LLC","Other General Purpose Machinery Manufacturing","Independent","Carlsbad, CA, United States","https://dnb.com/business-directory/company-profiles/scar-designs-llc.ec7059185bd9867aae6c18e8cd115bed"
"178","L G Fire Sprinkler Service, Inc","Building Equipment Contractors","Independent","Fort Mitchell, AL, United States","https://dnb.com/business-directory/company-profiles/l-g-fire-sprinkler-service-inc.3c0dbf655a13b2b240a4a94a891fe034"
"179","Fire Team Sprinkler, INC","Other Fabricated Metal Product Manufacturing","Independent","Tracy City, TN, United States","https://dnb.com/business-directory/company-profiles/fire-team-sprinkler-inc.3707cbe5c46bf40e75ab9055a466b602"
"180","Tristar Fire Protection Inc.","Architectural, Engineering, and Related Services","Independent","Plymouth, MI, United States","https://dnb.com/business-directory/company-profiles/tristar-fire-protection-inc.a3bebe7c55bfcfb19f106dd3a09df28d"
"181","Sun Automatic Fire Sprinkler, Inc.","Building Equipment Contractors","Independent","Helotes, TX, United States","https://dnb.com/business-directory/company-profiles/sun-automatic-fire-sprinkler-inc.17f322d535875ddf0740672d77b18bef"
"182","Reliable Fire Sprinkler Limited","Machinery, Equipment, and Supplies Merchant Wholesalers","Subsidiary","Mannheim, Baden-Württemberg, Germany","https://dnb.com/business-directory/company-profiles/reliable-fire-sprinkler-limited.43874849bddd791749715674eb3dec3c"
"183","Canopy Fire Sprinkler Inspections and Se...","Other Professional, Scientific, and Technical Services","Independent","Winnipeg, MB, Canada","https://dnb.com/business-directory/company-profiles/canopy-fire-sprinkler-inspections-and-service.63db1119d7987206161978aed2788659"
"184","Rapid Fire Sprinkler Design and Consulti...","Other Support Services","Independent","Ajax, ON, Canada","https://dnb.com/business-directory/company-profiles/rapid-fire-sprinkler-design-and-consulting-inc.88e8e07dfb5d2998cda97143df67d43a"
"185","MCCONKEY FIRE SPRINKLER INC.","Building Equipment Contractors","Independent","Melbourne, FL, United States","https://dnb.com/business-directory/company-profiles/mcconkey-fire-sprinkler-inc.e6e1b90e0d1ec436a65b83c3ce0f039b"
"186","KJ Mechanical Fire Sprinkler, LLC","Building Equipment Contractors","Independent","Columbia, TN, United States","https://dnb.com/business-directory/company-profiles/kj-mechanical-fire-sprinkler-llc.3fceac04e9b711f56e22fc4b9d6d0c9a"
"187","FIRE SPRINKLER TEXAS LLC","","Independent","Sugar Land, TX, United States","https://dnb.com/business-directory/company-profiles/fire-sprinkler-texas-llc.3f5eed827fe094052b725e9cf821465a"
